id,text,sentiment
1012d3a39c,oh dear thats disturbing coffee connoisseur died little,negative
e37a7b9128,ouch give head ill know duck,negative
e206dff6da,problem superstar always deliver huge file much energy pixel,positive
9ffc800a5c,realised much love sunday,positive
e9e0de67a2,wish headachealmost migraine would go away,neutral
5ebdc7d817,hairspray hair lighterbong new haircut,positive
1d5318a66f,listening jesses music myspace also getting hang twiiter feel need follower dont shy,negative
35182b1866,ahhh ok remember film never saw though check thanks,positive
5caa73746c,traveler want tix oh right im know near vacaville ca,positive
c3384d4c6b,guy called adhd kid earlier today hurt,neutral
95305a8336,im surfin,neutral
b7df44c04f,meebocom free thing doesnt effect comp thats use,positive
94ba09618a,insomniaa trying sleep 2 hour,neutral
dec8c3dac3,happy mother day mamma,positive
1ef4bca3f5,1 welcome twitter world andrew tell david twitter haha kiddin know doesnt want one booo,positive
95b7fa6314,decorated mom room asleep mother day shell wake banner balloon woo,neutral
9eb21f1e58,jealous wanted see film,neutral
49e25011f6,hk funny,positive
0a6580a2ca,amazing x,positive
49096c54e2,100th post dedicated sarahsunny weatherand love snake plane bring song died already,positive
1746f40680,chatting matt mercy mercedes lol,positive
13fccb0fb5,im work im still sick im really pissed sunday,negative
97dbf6e8e1,indeed glad hear everything good im great life good,positive
b7f1a0cd1a,scramming little early nib sound pathetic,negative
689c6b69c9,wash dish like bos lol,positive
a08d95184f,wish schoolbut sadly still like another month left,negative
d36296a726,make one im still craving shrimp,neutral
e976f2769d,consolation ive abandon back garden thanks superreflective laptop screen,positive
1297b5f02d,sorry letting,negative
d205b332e6,serious bloooooows,negative
bb0316a749,counting crow table mountain casino event center near fresno july 19,neutral
addf08efba,dw funny,positive
0c53b2d4c0,happy came said hi twas nice meet indeed thanks much coming talking,positive
bacb2d1061,aw wee lassie made cry tear streamin doon face lol thats wee shame x,positive
864cddfae8,ooo goddddd vodafone trouble network,negative
0a92e46208,study day finished care plan hungry hell ima go treat burrito good day work,positive
85ef239798,ur mom called guess c u 5,neutral
7276d2cde2,definitely feel sorry jamie stewart amsterdam audience really suck wwwxiuxiuorg read post may 27th,negative
d53ddd0172,im feeling twitter moment,neutral
064a8c4847,feel like babysitting want go gym weird know miss zack,negative
edef02e047,7 wow thats big listlol would happy got half done feel lazythanks kidding,positive
695f322a0a,hate cant sleep,negative
a35314257a,edgefest maybe since youre driving,neutral
2641ac37a6,here healingsleep energy sweetie,neutral
7a1556637a,thats alright add egg maybe sort leftover meat bad 3,negative
08c5eb64a5,sorry bro thats rough,negative
6397544955,excellent chiang mai definitely possible next vacation stop thanks info,positive
afc326749d,grr allowed gas grill live suck,negative
79f88c9c67,oh nosorry hear,neutral
db828c7bda,thats love,positive
08d12b46b2,definitely coming hope ur ready,positive
b9078fdb88,much homework think going hide corner cry,positive
6434edb2a5,sad david leaving tomoro week,negative
93c709ddbb,pleasure bojan,neutral
261ead9c14,decaf isnt cutting right,negative
4bd68426ce,sound good,positive
6ff929e04b,xo today yeah,neutral
d26c5024c9,would dover race played classic,positive
ae45bdeb6d,humidity friend ask hair,neutral
2d0cd25243,im going vega summer,neutral
01fdd344f2,advisor haha im going turn thingsbut cant tweet phone stupid spammer,negative
f1e14aaf4e,kicking like crazy,negative
cbd87d2326,poor thing,negative
dac8af239c,home dont feel like going work tomorrow,neutral
213f65851d,day going well far meeting 4 though,positive
41c5bce464,thank u sweetie cant wait set sail u next week,neutral
669a4ee511,listening hallelujah youtube leonard cohen win,positive
d8999ff49b,weather good mmm today shame working tomorrow,positive
eb96d21b64,watching friend reduces stress inside thanks bright kauffman crane created series love love love,positive
8e2432e61d,finished work midday kiddie dinner getup go ah well bank holiday,neutral
6d68218d8b,tmeme besties twitpic besties,neutral
a00d6e8a18,hmm first pizza age feel bit sick thatll teach,negative
68238c0940,sister stupid party wan na hang friend hilly wont txt back,negative
0f870b905c,hoping one day able go date 26 year old boyfriend without parent,positive
afd1917b36,spend office,neutral
6d3c1d8ff7,fort greene brooklyn flea lovely looking forward next weekend already,positive
6face8f81f,cant exam wednesday,neutral
291a81553f,today first day,positive
7b2a38faa7,need get adjustment neck whack,neutral
415e492cfb,omg cliff richard song mind lol,positive
374ab5e6cd,wolfram got chinese room problem chinese bangalorean hacker run without knowing english,neutral
18bcba79be,ive reply topic yet lolz welll somethin could reply yanno,neutral
f529745a98,woo hoo sun outside might able get sunset shot tonight finger crossed,positive
ba6d7433fe,transtelecom,neutral
056c205514,youre good friend dave wait hope dont wait long though,positive
ab65e404fd,last time well get taco like,neutral
0815af3970,seen game website awesomness go msn,negative
897dab966b,u magazine,neutral
694a98d42f,haha lol one effing cool got wutang pe tshirts gorgeous represent time,positive
1b5a4bc443,great im glad enjoy hope great day,positive
92ef69c5ca,hmmm he lovely wish im tired cant sleep,positive
4c2540598c,lost u ending mean dont eat anything prefer bleaker original,positive
201c6c35e2,good morning got afternoon germany,positive
b3c6a71077,getting stressed sortie tomorrow like really really stress,positive
f78d0594ce,bread oven room cleaned almost done thing list today,neutral
11cab5bac2,stathamfans1 sure dedicatedgotta love great productive day,positive
37c1594abc,stuck lady,neutral
d0c93e2a81,stuck anniston mississippi got car accident im scared drive boy driver ed fun summer,positive
83d9d8ffbe,leme put bottle ciroc yababy make popular,positive
a9b155d544,live chat soooon likely,positive
37681f23e9,eating breakfast panera bread boring cloudy weather lil drizzle,negative
1305139c4a,kikireestl nooo yahoo account hmm wan na say b2k day idk fosho,negative
3cdfcc7a2c,reg gig yet hopefully havent done massage actually,neutral
09554aef59,60 todayy yayy,neutral
c25f1544bd,macbook pro sitting close poor macbook ashamed plastic face side,negative
32cde6dbc5,school w linda nothing miss,neutral
4e1101e520,weird guy house without dont like,negative
ed58e3db1d,bit disappointed killer jonathan ross he sexy hell though,negative
daba837f14,didnt even get chance shop aldi,neutral
9664d60456,nz busyfun mother day thanks got wanteda wii fit yay,positive
a29a6f5c41,forgot happy mom day,positive
a4d9ee1aac,really good mood absolutely reason tee,positive
5729a6ebb9,hmm guess world headed 2daylets make prediction,neutral
b93d5198af,far ive tried kill twice 15 min ive outside tripping stupid thing knew shouldve stayed bed,negative
771545d181,loong day bed cuddling papabear watching south park yay bday bbq tomorrow cant wait,neutral
65cbb266bf,baby shut,neutral
b93f47d6b0,still read em,neutral
ce7efcdd0d,ah midday great time breakfast,positive
d18a58850f,wish could go got ta work,neutral
f48211d914,spent last 2 year largely ambivalent sw dev practice feel care factor returning look,positive
38c94c08b8,im back first 5k running race still alive,positive
bb16d5ae08,curse upon ridiculously slow internetz work dang image loaded,negative
817b6da55c,okay reason im buying app hate ea stand simcity rock though,negative
6bb7fa91b2,fun,positive
a9b501f7cd,wedding reception fun thought,positive
540fd43bae,noticed new sidebar twittercom look nice,positive
9e734c1ed3,ill put name list,negative
0145dc9e7c,good morning fellow tweeter,positive
bbcf6de580,know love,positive
342c394b9e,im feeling higher mt everest,positive
fa625455c7,everyone working tonight im bored,negative
14c9c24f55,owned actual cellphone would video called qik,neutral
475e19cb22,oh joy gong long weekebd yipee,positive
e035bf28b6,130am goin sleeeeep,neutral
a2a8a42a36,report finding,neutral
42e4df338b,hey easyjust type youre like facebook much simpler good day,positive
c0a39bf520,wondering come mcdonalds take long deliver food,negative
645e740cb0,lmaothats sad kinda discourages 4rom goin wack,negative
2bca22c7f3,yup going he mother effin champion lol,positive
c0603f62dd,3oh3 radio amazing yesterday,positive
f0c1aa8e72,im mad cuz cant get picture work,negative
a24748151f,worst,negative
4626b8b37a,shoe hurt foot,neutral
caa591cb69,first fight,positive
46632450a3,back work,neutral
7505a3b214,beautiful nice day im stuck inside,positive
8d69c4d8e4,disappointed,negative
91c6546f6b,aarg look like go home vega weekend much maker faire,positive
d29e6d773c,fawxing crayon,neutral
e0589e3ebd,im sorry hear youre hospital hope youll better soon,neutral
a4f6100563,salt pig thing coz broke one lol guy even wat salt pig,positive
d3d8561006,omg beckky love shouldve 250gs rootin hows thing going,positive
c005d6cfde,birthday,neutral
bb3ef3c925,thanks anyway,positive
b5eb308679,browsin thru video multiply saw video u sang bf miss n miss pls come back wherever u r,neutral
936cc72c9d,ate much,positive
1af280ac83,always 2 xtra cleaning b4 leaving da road 2 springhill suite cafe 360 yum,neutral
8034e259de,think something better view tight budget,positive
d45f55fad0,aww sound sad,positive
a7a4f1809e,car shopping kacy yay,neutral
6564a03aa0,working graveyard shift,neutral
f6df0fdbff,dad totally rocked offspringpretty fly white guy haha,positive
b8547d3835,yup mother day plan birthday,neutral
ed036f1d74,arg exile still problem alttabbing,neutral
a237d86171,rip curl,neutral
82dd0bcffe,pretty black top flower pink hue,positive
89de64f532,get catacomb ffrom cinema tried get local one little ago theyh didnt,negative
e0f51840d2,dr hook awesome,positive
20f387fede,quite welcome mr poole,positive
5d85831fa3,today xkcd looking forward daily update week,neutral
9ef3a57e41,know miss,neutral
2a20862961,raining past day actually sunny today well little super cloudy,negative
218412b76a,younger sister fly next week two week visit blessed look forward seeing family member visit,positive
1d865c0717,biggest headache ever photosensitivity getting control help,neutral
7b474b659d,tweet also filming place w signal hmmm,neutral
73afc6a90d,yeah whateverin twisted mind maybe lol oh wait thats mine,positive
00e1d9ed60,see coffee table r u cominging 2 insult cleaning rest house,neutral
7a059ccc2f,mine,neutral
e4c90cafae,im mo nudge better watch,positive
675d0f99ee,come hard find guy passion love woman ever going see day im lonely yall,positive
82369ff2a2,urghhhhhhhhhh makeing cry,neutral
46f859bacf,absolutely truthe horror still wash ovr sometimes think abt actual last day gd memory go,positive
d3b70656cd,mariemy heart go,neutral
d6788e5a4f,inc sound good still like friday although mean go work tomarrow,positive
bef904fa13,awww like anne curtis tho rite soap thats gon na replace,positive
5f72b7df41,window 7 runningvery happy got sum wicked new feature,positive
43661e198b,look youtube jessandnicolemusic new leave comment subscribe thankyou x,positive
2cc6d6b3e6,need break need kitkat haha,positive
4ca97418b7,oh totally work,neutral
be2fadb2bc,psa ive usuing twiddict last 14 tweet yet show bored bare w,negative
1c0b70106f,historical jesus ever exist im finding hard prove hearsay account bug,negative
4d9a27e25a,dont need server someone know program use wordpress love knowledge limited right,positive
834651667b,watch id forgottenmost enjoyed reseeing paying today face doesnt bounce back anymore,positive
688784c5a9,excited week trying productive monday trying hard,positive
7d32d4866a,sooo lucky fiance away wthe marine corpshavent even seen yet,positive
0cbab4e443,sarah mcglaclan song background please donate jpnnbak fund dinero cable bill think make,neutral
d57bd01b7e,omg anyone see wee girl bgt sucha shame,neutral
a5912f5b7b,gday know nhibernate issue com interop vb6 net wrapper netnhibernate dll im getting crazy,negative
b0f7ac544d,helloaint tweetin day cuz 2 switch thing 2 da new place exhausted sick,negative
73fd2537e6,g1986 price drop would nice want another one backupbluray player,positive
20f35978fb,im wit cha got home da reggae club wishin sexin somebody,neutral
9a8cde88ea,like binary code name say zirconcode well xd looking nice better,positive
9f48b1d3fa,cant get im waiting room,neutral
79bd7de23f,lol glad like,positive
6b3c3e22d5,didnt save link dont need distraction need motivation,neutral
